0.035075 -0.025745
0.035146 -0.025770
0.035218 -0.025794
0.035290 -0.025818
0.035361 -0.025843
0.035433 -0.025867
0.035505 -0.025891
0.035577 -0.025916
0.035648 -0.025940
0.035720 -0.025964
0.035792 -0.025988
0.035864 -0.026012
0.035935 -0.026036
0.036007 -0.026060
0.036079 -0.026084
0.036150 -0.026108
0.036222 -0.026131
0.036294 -0.026155
0.036366 -0.026179
0.036437 -0.026202
0.036509 -0.026226
0.036581 -0.026250
0.036653 -0.026273
0.036724 -0.026297
0.036796 -0.026320
0.036868 -0.026343
0.036939 -0.026367
0.037011 -0.026390
0.037083 -0.026413
0.037155 -0.026436
0.037226 -0.026459
0.037298 -0.026482
0.037370 -0.026505
0.037442 -0.026528
0.037513 -0.026551
0.037585 -0.026574
0.037657 -0.026597
0.037728 -0.026620
0.037800 -0.026642
0.037872 -0.026665
0.037944 -0.026688
0.038015 -0.026710
0.038087 -0.026733
0.038159 -0.026755
0.038231 -0.026778
0.038302 -0.026800
0.038374 -0.026823
0.038446 -0.026845
0.038517 -0.026867
0.038589 -0.026889
0.038661 -0.026911
0.038733 -0.026934
0.038804 -0.026956
0.038876 -0.026978
0.038948 -0.027000
0.039020 -0.027021
0.039091 -0.027043
0.039163 -0.027065
0.039235 -0.027087
0.039306 -0.027109
0.039378 -0.027130
0.039450 -0.027152
0.039522 -0.027173
0.039593 -0.027195
0.039665 -0.027216
0.039737 -0.027238
0.039809 -0.027259
0.039880 -0.027281
0.039952 -0.027302
0.040024 -0.027323
0.040095 -0.027344
0.040167 -0.027365
0.040239 -0.027387
0.040311 -0.027408
0.040382 -0.027429
0.040454 -0.027450
0.040526 -0.027470
0.040598 -0.027491
0.040669 -0.027512
0.040741 -0.027533
0.040813 -0.027554
0.040884 -0.027574
0.040956 -0.027595
0.041028 -0.027615
0.041100 -0.027636
0.041171 -0.027656
0.041243 -0.027677
0.041315 -0.027697
0.041387 -0.027717
0.041458 -0.027738
0.041530 -0.027758
0.041602 -0.027778
0.041673 -0.027798
0.041745 -0.027818
0.041817 -0.027838
0.041889 -0.027858
0.041960 -0.027878
0.042032 -0.027898
0.042104 -0.027918
0.042176 -0.027938
0.042247 -0.027958
0.042319 -0.027977
0.042391 -0.027997
0.042462 -0.028016
0.042534 -0.028036
0.042606 -0.028056
0.042678 -0.028075
0.042749 -0.028094
0.042821 -0.028114
0.042893 -0.028133
0.042965 -0.028152
0.043036 -0.028172
0.043108 -0.028191
0.043180 -0.028210
0.043251 -0.028229
0.043323 -0.028248
0.043395 -0.028267
0.043467 -0.028286
0.043538 -0.028305
0.043610 -0.028324
0.043682 -0.028342
0.043754 -0.028361
0.043825 -0.028380
0.043897 -0.028398
0.043969 -0.028417
0.044040 -0.028435
0.044112 -0.028454
0.044184 -0.028472
0.044256 -0.028491
0.044327 -0.028509
0.044399 -0.028527
0.044471 -0.028546
0.044543 -0.028564
0.044614 -0.028582
0.044686 -0.028600
0.044758 -0.028618
0.044829 -0.028636
0.044901 -0.028654
0.044973 -0.028672
0.045045 -0.028690
0.045116 -0.028708
0.045188 -0.028726
0.045260 -0.028743
0.045332 -0.028761
0.045403 -0.028779
0.045475 -0.028796
0.045547 -0.028814
0.045618 -0.028831
0.045690 -0.028849
0.045762 -0.028866
0.045834 -0.028883
0.045905 -0.028901
0.045977 -0.028918
0.046049 -0.028935
0.046121 -0.028952
0.046192 -0.028969
0.046264 -0.028986
0.046336 -0.029003
0.046407 -0.029020
0.046479 -0.029037
0.046551 -0.029054
0.046623 -0.029071
0.046694 -0.029088
0.046766 -0.029104
0.046838 -0.029121
0.046910 -0.029138
0.046981 -0.029154
0.047053 -0.029171
0.047125 -0.029187
0.047196 -0.029204
0.047268 -0.029220
0.047340 -0.029236
0.047412 -0.029253
0.047483 -0.029269
0.047555 -0.029285
0.047627 -0.029301
0.047699 -0.029317
0.047770 -0.029333
0.047842 -0.029349
0.047914 -0.029365
0.047985 -0.029381
0.048057 -0.029397
0.048129 -0.029413
0.048201 -0.029429
0.048272 -0.029444
0.048344 -0.029460
0.048416 -0.029476
0.048488 -0.029491
0.048559 -0.029507
0.048631 -0.029522
0.048703 -0.029537
0.048774 -0.029553
0.048846 -0.029568
0.048918 -0.029583
0.048990 -0.029599
0.049061 -0.029614
0.049133 -0.029629
0.049205 -0.029644
0.049277 -0.029659
0.049348 -0.029674
0.049420 -0.029689
0.049492 -0.029704
0.049563 -0.029719
0.049635 -0.029733
0.049707 -0.029748
0.049779 -0.029763
0.049850 -0.029778
0.049922 -0.029792
0.049994 -0.029807
0.050066 -0.029821
0.050137 -0.029836
0.050209 -0.029850
0.050281 -0.029864
0.050352 -0.029879
0.050424 -0.029893
0.050496 -0.029907
0.050568 -0.029921
0.050639 -0.029935
0.050711 -0.029950
0.050783 -0.029964
0.050855 -0.029978
0.050926 -0.029991
0.050998 -0.030005
0.051070 -0.030019
0.051141 -0.030033
0.051213 -0.030047
0.051285 -0.030060
0.051357 -0.030074
0.051428 -0.030088
0.051500 -0.030101
0.051572 -0.030115
0.051644 -0.030128
0.051715 -0.030141
0.051787 -0.030155
0.051859 -0.030168
0.051930 -0.030181
0.052002 -0.030195
0.052074 -0.030208
0.052146 -0.030221
0.052217 -0.030234
0.052289 -0.030247
0.052361 -0.030260
0.052433 -0.030273
0.052504 -0.030286
0.052576 -0.030298
0.052648 -0.030311
0.052719 -0.030324
0.052791 -0.030337
0.052863 -0.030349
0.052935 -0.030362
0.053006 -0.030374
0.053078 -0.030387
0.053150 -0.030399
0.053222 -0.030412
0.053293 -0.030424
0.053365 -0.030436
0.053437 -0.030449
0.053508 -0.030461
0.053580 -0.030473
0.053652 -0.030485
0.053724 -0.030497
0.053795 -0.030509
0.053867 -0.030521
0.053939 -0.030533
0.054011 -0.030545
0.054082 -0.030557
0.054154 -0.030568
0.054226 -0.030580
0.054297 -0.030592
0.054369 -0.030603
0.054441 -0.030615
0.054513 -0.030626
0.054584 -0.030638
0.054656 -0.030649
0.054728 -0.030661
0.054800 -0.030672
0.054871 -0.030683
0.054943 -0.030694
0.055015 -0.030706
0.055086 -0.030717
0.055158 -0.030728
0.055230 -0.030739
0.055302 -0.030750
0.055373 -0.030761
0.055445 -0.030772
0.055517 -0.030783
0.055589 -0.030793
0.055660 -0.030804
0.055732 -0.030815
0.055804 -0.030825
0.055875 -0.030836
0.055947 -0.030847
0.056019 -0.030857
0.056091 -0.030868
0.056162 -0.030878
0.056234 -0.030888
0.056306 -0.030899
0.056378 -0.030909
0.056449 -0.030919
0.056521 -0.030929
0.056593 -0.030939
0.056664 -0.030950
0.056736 -0.030960
0.056808 -0.030970
0.056880 -0.030979
0.056951 -0.030989
0.057023 -0.030999
0.057095 -0.031009
